
[所有内容仅供学习使用，请勿用于违法用途]

公告信息,#genre#
CCTV11,http://119.123.77.41:9600/hls/12/index.m3u8$广东电信酒店
CCTV12,http://119.123.77.41:9600/hls/13/index.m3u8$广东电信酒店
CCTV13,http://119.123.77.41:9600/hls/14/index.m3u8$广东电信酒店
CCTV14,http://119.123.77.41:9600/hls/15/index.m3u8$广东电信酒店
CCTV15,http://119.123.77.41:9600/hls/16/index.m3u8$广东电信酒店
CCTV1,http://175.171.100.157:771/hls/1/index.m3u8$辽宁联通酒店
CCTV2,http://175.171.100.157:771/hls/2/index.m3u8$辽宁联通酒店
CCTV3,http://175.171.100.157:771/hls/3/index.m3u8$辽宁联通酒店
CCTV4,http://175.171.100.157:771/hls/4/index.m3u8$辽宁联通酒店
CCTV5,http://175.171.100.157:771/hls/5/index.m3u8$辽宁联通酒店
CCTV6,http://175.171.100.157:771/hls/6/index.m3u8$辽宁联通酒店
CCTV7,http://175.171.100.157:771/hls/7/index.m3u8$辽宁联通酒店
CCTV8,http://175.171.100.157:771/hls/8/index.m3u8$辽宁联通酒店
CCTV9,http://175.171.100.157:771/hls/9/index.m3u8$辽宁联通酒店
CCTV10,http://175.171.100.157:771/hls/10/index.m3u8$辽宁联通酒店
CCTV11,http://175.171.100.157:771/hls/11/index.m3u8$辽宁联通酒店
CCTV12,http://175.171.100.157:771/hls/12/index.m3u8$辽宁联通酒店
CCTV13,http://175.171.100.157:771/hls/13/index.m3u8$辽宁联通酒店
CCTV14,http://175.171.100.157:771/hls/14/index.m3u8$辽宁联通酒店
CCTV15,http://175.171.100.157:771/hls/15/index.m3u8$辽宁联通酒店
CCTV16,http://175.171.100.157:771/hls/16/index.m3u8$辽宁联通酒店
CCTV17,http://175.171.100.157:771/hls/17/index.m3u8$辽宁联通酒店
CCTV5+,http://175.171.100.157:771/hls/18/index.m3u8$辽宁联通酒店
CCTV1,http://110.72.24.73:999/udp/239.3.3.99:10001$广西联通酒店
CCTV2,http://110.72.24.73:999/udp/239.3.3.100:10001$广西联通酒店
CCTV3,http://110.72.24.73:999/udp/239.3.3.108:10001$广西联通酒店
CCTV4,http://110.72.24.73:999/udp/239.3.3.98:10001$广西联通酒店
CCTV5,http://110.72.24.73:999/udp/239.3.3.109:10001$广西联通酒店
CCTV6,http://110.72.24.73:999/udp/239.3.3.110:10001$广西联通酒店
CCTV7,http://110.72.24.73:999/udp/239.3.3.96:10001$广西联通酒店
CCTV8,http://110.72.24.73:999/udp/239.3.3.111:10001$广西联通酒店
CCTV9,http://110.72.24.73:999/udp/239.3.3.155:10001$广西联通酒店
CCTV10,http://110.72.24.73:999/udp/239.3.3.95:10001$广西联通酒店
CCTV11,http://110.72.24.73:999/udp/239.3.3.94:10001$广西联通酒店
CCTV12,http://110.72.24.73:999/udp/239.3.3.93:10001$广西联通酒店
CCTV13,http://110.72.24.73:999/udp/239.3.3.92:10001$广西联通酒店
CCTV少儿,http://110.72.24.73:999/udp/239.3.3.91:10001$广西联通酒店
CCTV15,http://110.72.24.73:999/udp/239.3.3.90:10001$广西联通酒店
CCTV17,http://110.72.24.73:999/udp/239.3.3.167:10001$广西联通酒店
CCTV5+,http://110.72.24.73:999/udp/239.3.3.168:10001$广西联通酒店
CCTV1,http://110.52.8.142:808/hls/1/index.m3u8$未知酒店
CCTV2,http://110.52.8.142:808/hls/2/index.m3u8$未知酒店
CCTV3,http://110.52.8.142:808/hls/3/index.m3u8$未知酒店
CCTV4,http://110.52.8.142:808/hls/4/index.m3u8$未知酒店
CCTV5,http://110.52.8.142:808/hls/5/index.m3u8$未知酒店
CCTV5+,http://110.52.8.142:808/hls/6/index.m3u8$未知酒店
CCTV6,http://110.52.8.142:808/hls/7/index.m3u8$未知酒店
CCTV7,http://110.52.8.142:808/hls/8/index.m3u8$未知酒店
CCTV8,http://110.52.8.142:808/hls/9/index.m3u8$未知酒店
CCTV9,http://110.52.8.142:808/hls/10/index.m3u8$未知酒店
CCTV10,http://110.52.8.142:808/hls/11/index.m3u8$未知酒店
CCTV11,http://110.52.8.142:808/hls/12/index.m3u8$未知酒店
CCTV12,http://110.52.8.142:808/hls/13/index.m3u8$未知酒店
CCTV13,http://110.52.8.142:808/hls/14/index.m3u8$未知酒店
CCTV14,http://110.52.8.142:808/hls/15/index.m3u8$未知酒店
CCTV15,http://110.52.8.142:808/hls/16/index.m3u8$未知酒店
CCTV1,http://110.52.8.134:808/hls/1/index.m3u8$湖南联通酒店
CCTV2,http://110.52.8.134:808/hls/2/index.m3u8$湖南联通酒店
CCTV3,http://110.52.8.134:808/hls/3/index.m3u8$湖南联通酒店
CCTV4,http://110.52.8.134:808/hls/4/index.m3u8$湖南联通酒店
CCTV5,http://110.52.8.134:808/hls/5/index.m3u8$湖南联通酒店
CCTV5+,http://110.52.8.134:808/hls/6/index.m3u8$湖南联通酒店
CCTV6,http://110.52.8.134:808/hls/7/index.m3u8$湖南联通酒店
CCTV7,http://110.52.8.134:808/hls/8/index.m3u8$湖南联通酒店
CCTV8,http://110.52.8.134:808/hls/9/index.m3u8$湖南联通酒店
CCTV9,http://110.52.8.134:808/hls/10/index.m3u8$湖南联通酒店
CCTV10,http://110.52.8.134:808/hls/11/index.m3u8$湖南联通酒店
CCTV11,http://110.52.8.134:808/hls/12/index.m3u8$湖南联通酒店
CCTV12,http://110.52.8.134:808/hls/13/index.m3u8$湖南联通酒店
CCTV13,http://110.52.8.134:808/hls/14/index.m3u8$湖南联通酒店
CCTV14,http://110.52.8.134:808/hls/15/index.m3u8$湖南联通酒店
CCTV15,http://110.52.8.134:808/hls/16/index.m3u8$湖南联通酒店
CCTV1,http://113.9.186.211:88/hls/1/index.m3u8$黑龙江联通酒店
CCTV1,http://39.135.133.132:80/wh7f454c46tw1195068332_748818188/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?$黑龙江联通酒店
CCTV1,http://39.135.133.132:80/wh7f454c46tw1195068332_748818188/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$黑龙江联通酒店
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?$黑龙江联通酒店
CCTV1,http://119.118.117.1:5042/rtp/229.58.190.129:5000$黑龙江联通酒店
CCTV1,http://39.135.133.132:80/wh7f454c46tw1195068332_748818188/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$黑龙江联通酒店
CCTV1,http://113.9.186.211:88:9003/hls/1/index.m3u8$黑龙江联通酒店
CCTV2,http://113.9.186.211:88/hls/2/index.m3u8$黑龙江联通酒店
CCTV2,http://39.135.133.177:80/wh7f454c46tw1338203950_2016505455/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8?$黑龙江联通酒店
CCTV2,http://39.135.133.177:80/wh7f454c46tw1338203950_2016505455/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8?$黑龙江联通酒店
CCTV2,http://119.118.117.1:5042/rtp/229.58.190.130:5000$黑龙江联通酒店
CCTV2,http://39.135.133.177:80/wh7f454c46tw1338203950_2016505455/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8?$黑龙江联通酒店
CCTV2,http://113.9.186.211:88:9003/hls/2/index.m3u8$黑龙江联通酒店
CCTV3,http://113.9.186.211:88/hls/3/index.m3u8$黑龙江联通酒店
CCTV3,http://39.135.135.41/wh7f454c46tw1956839526_-720028145/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$黑龙江联通酒店
CCTV3,http://39.135.135.41/wh7f454c46tw1956839526_-720028145/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$黑龙江联通酒店
CCTV3,http://39.135.135.41/wh7f454c46tw1956839526_-720028145/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$黑龙江联通酒店
CCTV3,http://119.118.117.1:5008/rtp/229.58.190.24:5000$黑龙江联通酒店
CCTV3,http://113.9.186.211:88:9003/hls/3/index.m3u8$黑龙江联通酒店
CCTV4,http://113.9.186.211:88/hls/4/index.m3u8$黑龙江联通酒店
CCTV4,http://39.135.135.50/wh7f454c46tw2037638644_-1228338163/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8$黑龙江联通酒店
CCTV4,http://39.135.133.143:80/wh7f454c46tw3883039393_1350507801/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C2713447%2C112.102.126.216%2C20230424162557%2C10000100000000050000000003484906%2C2713447%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000003580028_0%2CEND&GuardEncType=2&RTS=1682325393&from=23&hms_devid=1236&online=1682325393&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGugZGlrqWZrrGZpZqoWANLnlJKbbGoDV-pXmJqUWQTlAjcGpRWWZyam2KcVpemWJxXqJ6elFqemJJZn5eXoBOYmVoUU5UCUAgFILtn8AAAA$黑龙江联通酒店
CCTV4,http://39.135.135.50/wh7f454c46tw2037638644_-1228338163/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8$黑龙江联通酒店
CCTV4,http://119.118.117.1:5043/rtp/229.58.190.131:5000$黑龙江联通酒店
CCTV4,http://113.9.186.211:88:9003/hls/4/index.m3u8$黑龙江联通酒店
CCTV5,http://113.9.186.211:88/hls/5/index.m3u8$黑龙江联通酒店
CCTV5,http://39.135.135.77/wh7f454c46tw3973561687_2112768081/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$黑龙江联通酒店
CCTV5,http://39.135.133.180:80/wh7f454c46tw3059626507_1115377051/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8?  rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=  %2C2713447%2C112.102.125.255%2C20230727151346%2C10000100000000050000000003587879%2C2713447%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C  %2C10000100000000060000000003682223_0%2CEND&GuardEncType=2&RTS=1690442057&from=23&hms_devid=1250&online=1690442057&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1Vkt  OzMnJzEv3y08BSYUFO8cbGugZGlrqWZrrGZpZqoWANLnlJKbbGoDV-pXmJqUWQTlAjcGpRWWZyam2KcVpemWJxXqJ6elFqemJJZn5eXoBOYmVoUU5UCUAgFILtn8AAAA$黑龙江联通酒店
CCTV5,http://119.118.117.1:5010/rtp/229.58.190.32:5000$黑龙江联通酒店
CCTV5,http://39.135.135.77/wh7f454c46tw3973561687_2112768081/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$黑龙江联通酒店
CCTV5,http://113.9.186.211:88:9003/hls/5/index.m3u8$黑龙江联通酒店
CCTV6,http://113.9.186.211:88/hls/6/index.m3u8$黑龙江联通酒店
CCTV6,http://39.135.135.50/wh7f454c46tw2298367197_1896999179/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8$黑龙江联通酒店
CCTV6,http://39.135.133.138:80/wh7f454c46tw3956597683_752876325/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C2713447%2C112.102.126.216%2C20230424162557%2C10000100000000050000000003484878%2C2713447%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000003580003_0%2CEND&GuardEncType=2&RTS=1682325466&from=23&hms_devid=1235&online=1682325466&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGugZGlrqWZrrGZpZqoWANLnlJKbbGoDV-pXmJqUWQTlAjcGpRWWZyam2KcVpemWJxXqJ6elFqemJJZn5eXoBOYmVoUU5UCUAgFILtn8AAAA$黑龙江联通酒店
CCTV6,http://119.118.117.1:5016/rtp/229.58.190.48:5000$黑龙江联通酒店
CCTV6,http://39.135.135.50/wh7f454c46tw2298367197_1896999179/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8$黑龙江联通酒店
CCTV6,http://113.9.186.211:88:9003/hls/6/index.m3u8$黑龙江联通酒店
CCTV7,http://113.9.186.211:88/hls/7/index.m3u8$黑龙江联通酒店
CCTV7,http://39.135.135.87:80/wh7f454c46tw2873190982_1895894916/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8$黑龙江联通酒店
CCTV7,http://39.135.135.87:80/wh7f454c46tw2873190982_1895894916/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8$黑龙江联通酒店
CCTV7,http://119.118.117.1:5027/rtp/229.58.190.82:5000$黑龙江联通酒店
CCTV7,http://39.135.135.87:80/wh7f454c46tw2873190982_1895894916/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8$黑龙江联通酒店
CCTV7,http://113.9.186.211:88:9003/hls/7/index.m3u8$黑龙江联通酒店
CCTV8,http://113.9.186.211:88/hls/8/index.m3u8$黑龙江联通酒店
CCTV8,http://39.135.135.89/wh7f454c46tw2455259066_1476037611/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$黑龙江联通酒店
CCTV8,http://39.135.135.89/wh7f454c46tw2455259066_1476037611/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$黑龙江联通酒店
CCTV8,http://119.118.117.1:5016/rtp/229.58.190.50:5000$黑龙江联通酒店
CCTV8,http://39.135.135.89/wh7f454c46tw2455259066_1476037611/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$黑龙江联通酒店
CCTV8,http://113.9.186.211:88:9003/hls/8/index.m3u8$黑龙江联通酒店
CCTV9,http://113.9.186.211:88/hls/9/index.m3u8$黑龙江联通酒店
CCTV9,http://39.135.135.38:80/wh7f454c46tw3068146099_1416323000/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8$黑龙江联通酒店
CCTV9,http://39.135.135.38:80/wh7f454c46tw3068146099_1416323000/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8$黑龙江联通酒店
CCTV9,http://119.118.117.1:5019/rtp/229.58.190.58:5000$黑龙江联通酒店
CCTV9,http://39.135.135.38:80/wh7f454c46tw3068146099_1416323000/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8$黑龙江联通酒店
CCTV9,http://113.9.186.211:88:9003/hls/9/index.m3u8$黑龙江联通酒店
CCTV10,http://113.9.186.211:88/hls/10/index.m3u8$黑龙江联通酒店
CCTV10,http://39.135.135.75:80/wh7f454c46tw3174010574_114826437/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$黑龙江联通酒店
CCTV10,http://39.135.135.75:80/wh7f454c46tw3174010574_114826437/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$黑龙江联通酒店
CCTV10,http://119.118.117.1:5043/rtp/229.58.190.133:5000$黑龙江联通酒店
CCTV10,http://39.135.135.75:80/wh7f454c46tw3174010574_114826437/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$黑龙江联通酒店
CCTV10,http://113.9.186.211:88:9003/hls/10/index.m3u8$黑龙江联通酒店
CCTV11,http://113.9.186.211:88/hls/11/index.m3u8$黑龙江联通酒店
CCTV11,http://39.135.135.82:80/wh7f454c46tw3288020814_556075169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$黑龙江联通酒店
CCTV11,http://39.135.135.82:80/wh7f454c46tw3288020814_556075169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$黑龙江联通酒店
CCTV11,http://119.118.117.1:5044/rtp/229.58.190.134:5000$黑龙江联通酒店
CCTV11,http://39.135.135.82:80/wh7f454c46tw3288020814_556075169/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$黑龙江联通酒店
CCTV11,http://113.9.186.211:88:9003/hls/11/index.m3u8$黑龙江联通酒店
CCTV12,http://113.9.186.211:88/hls/12/index.m3u8$黑龙江联通酒店
CCTV12,http://39.135.135.11:80/wh7f454c46tw3331173441_1770138386/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$黑龙江联通酒店
CCTV12,http://39.135.135.11:80/wh7f454c46tw3331173441_1770138386/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$黑龙江联通酒店
CCTV12,http://119.118.117.1:5044/rtp/229.58.190.135:5000$黑龙江联通酒店
CCTV12,http://39.135.135.11:80/wh7f454c46tw3331173441_1770138386/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$黑龙江联通酒店
CCTV12,http://113.9.186.211:88:9003/hls/12/index.m3u8$黑龙江联通酒店
CCTV13,http://113.9.186.211:88/hls/13/index.m3u8$黑龙江联通酒店
CCTV13,http://39.135.135.59/wh7f454c46tw2865102463_-1959664190/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$黑龙江联通酒店
CCTV13,http://39.135.135.59/wh7f454c46tw2865102463_-1959664190/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$黑龙江联通酒店
CCTV13,http://119.118.117.1:5044/rtp/229.58.190.136:5000$黑龙江联通酒店
CCTV13,http://39.135.135.59/wh7f454c46tw2865102463_-1959664190/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$黑龙江联通酒店
CCTV13,http://113.9.186.211:88:9003/hls/13/index.m3u8$黑龙江联通酒店
CCTV14,http://113.9.186.211:88/hls/14/index.m3u8$黑龙江联通酒店
CCTV14,http://39.135.135.76:80/wh7f454c46tw3573409920_2045311397/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$黑龙江联通酒店
CCTV14,http://39.135.133.158:80/wh7f454c46tw738317307_-1850621911/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C2713447%2C112.102.125.255%2C20230727180935%2C10000100000000050000000001286010%2C2713447%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000001456959_0%2CEND&GuardEncType=2&RTS=1690452621&from=23&hms_devid=1251&online=1690452621&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGugZGlrqWZrrGZpZqoWANLnlJKbbGoDV-pXmJqUWQTlAjcGpRWWZyam2KcVpemWJxXqJ6elFqemJJZn5eXoBOYmVoUU5UCUAgFILtn8AAAA$黑龙江联通酒店
CCTV14,http://119.118.117.1:5045/rtp/229.58.190.137:5000$黑龙江联通酒店
CCTV14,http://39.135.133.158:80/wh7f454c46tw738317307_-1850621911/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$黑龙江联通酒店
CCTV14,http://113.9.186.211:88:9003/hls/14/index.m3u8$黑龙江联通酒店
CCTV15,http://113.9.186.211:88/hls/15/index.m3u8$黑龙江联通酒店
CCTV15,http://39.134.65.87:80/wh7f454c46tw3678048063_1995458946/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$黑龙江联通酒店
CCTV15,http://39.134.65.87:80/wh7f454c46tw3678048063_1995458946/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$黑龙江联通酒店
CCTV15,http://39.134.65.87:80/wh7f454c46tw3678048063_1995458946/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$黑龙江联通酒店
CCTV15,http://119.118.117.1:5041/rtp/229.58.190.127:5000$黑龙江联通酒店
CCTV15,http://113.9.186.211:88:9003/hls/15/index.m3u8$黑龙江联通酒店
CCTV16奥林匹克,http://113.9.186.211:88/hls/100/index.m3u8$黑龙江联通酒店
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8?$黑龙江联通酒店
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8?$黑龙江联通酒店
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8?$黑龙江联通酒店
CCTV16奥林匹克,http://119.118.117.1:5066/rtp/229.58.190.2:5000$黑龙江联通酒店
CCTV16,http://113.9.186.211:88:9003/hls/16/index.m3u8$黑龙江联通酒店
CCTV17,http://113.9.186.211:88/hls/17/index.m3u8$黑龙江联通酒店
CCTV17,http://39.135.135.88:80/wh7f454c46tw3757071990_771002896/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$黑龙江联通酒店
CCTV17,http://39.135.135.88:80/wh7f454c46tw3757071990_771002896/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$黑龙江联通酒店
CCTV17,http://39.135.135.88:80/wh7f454c46tw3757071990_771002896/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$黑龙江联通酒店
CCTV17农业,http://119.118.117.1:5065/rtp/229.58.190.211:5000$黑龙江联通酒店
CCTV17,http://113.9.186.211:88:9003/hls/17/index.m3u8$黑龙江联通酒店
CCTV5+,http://113.9.186.211:88/hls/16/index.m3u8$黑龙江联通酒店
CCTV5+,http://39.134.65.71:80/wh7f454c46tw2737560549_1714457321/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$黑龙江联通酒店
CCTV5+,http://39.135.133.160:80/wh7f454c46tw815825316_1869660779/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%2C2713447%2C112.102.160.59%2C20230401182706%2C10000100000000050000000000183429%2C2713447%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000000305631_0%2CEND&GuardEncType=2&RTS=1680346640&from=23&hms_devid=1244&online=1680346640&vqe=3&it=H4sIAAAAAAAAAyspSkxO9XSxzSvNyVErTi30y7c1VktOzMnJzEv3y08BSYUFO8cbGugZGlrqWZrrGZpZqoWANLnlJKbbGoDV-pXmJqUWQTlAjcGpRWWZyam2KcVpemWJxXqJ6elFqemJJZn5eXoBOYmVoUU5UCUAgFILtn8AAAA$黑龙江联通酒店
CCTV5+,http://119.118.117.1:5050/rtp/229.58.190.154:5000$黑龙江联通酒店
CCTV5+,http://39.135.133.160:80/wh7f454c46tw815825316_1869660779/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8?$黑龙江联通酒店
CCTV教育1,http://113.9.186.211:88/hls/94/index.m3u8$黑龙江联通酒店
CCTV教育1,http://119.118.117.1:5008/rtp/229.58.190.26:5000$黑龙江联通酒店
CETV1,http://39.134.65.8:80/wh7f454c46tw3981952454_445235465/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8$黑龙江联通酒店
CETV2,http://113.9.186.211:88:9003/hls/19/index.m3u8$黑龙江联通酒店
CCTV教育2,http://113.9.186.211:88/hls/95/index.m3u8$黑龙江联通酒店
CCTV教育2,http://119.118.117.1:5019/rtp/229.58.190.59:5000$黑龙江联通酒店
CETV2,http://39.135.133.155:80/wh7f454c46tw3287326141_1075497366/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8?$黑龙江联通酒店
CETV4,http://113.9.186.211:88:9003/hls/20/index.m3u8$黑龙江联通酒店
CCTV教育4,http://113.9.186.211:88/hls/96/index.m3u8$黑龙江联通酒店
CCTV教育4,http://119.118.117.1:5022/rtp/229.58.190.66:5000$黑龙江联通酒店
CETV4,http://39.135.135.25:80/wh7f454c46tw63496320_1615254148/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8$黑龙江联通酒店
CCTVCHTV,http://113.9.186.211:88:9003/hls/34/index.m3u8$黑龙江联通酒店
CETV1,http://39.134.65.8:80/wh7f454c46tw3981952454_445235465/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8$黑龙江联通酒店
CETV2,http://39.135.133.155:80/wh7f454c46tw3287326141_1075497366/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8?$黑龙江联通酒店
